x1107,x1108,x1109,x1110,x1111,x1112,x1113,x1114,x1115,x1116,x1117,x1118,x1131,x1135,x1138
13,1,14,14,9,14,14,1,1,1,14,14,1,6,14
7,1,8,8,4,8,8,1,1,1,8,8,1,15,8
13,25,14,14,9,14,14,1,1,1,14,14,1,3,14
22,1,23,23,18,6,23,1,1,1,23,23,22,15,23
22,24,14,14,18,23,14,1,25,24,14,1,24,1,14
30,1,30,30,1,30,30,1,1,1,31,1,1,6,30
13,1,14,14,9,14,14,1,1,1,14,1,15,3,1
7,1,8,8,4,8,8,1,1,1,8,8,1,32,8
34,36,19,19,27,19,33,1,31,36,19,1,1,36,19
18,20,6,6,14,19,6,1,10,20,6,1,20,24,6
11,3,12,12,7,12,12,18,18,3,12,12,1,15,12
20,28,21,21,16,21,21,1,1,28,21,21,1,12,21
22,21,23,23,18,26,26,1,1,21,23,23,27,1,23
26,1,26,26,21,14,23,1,1,1,27,26,1,15,26
18,1,1,19,1,19,19,1,21,33,19,1,32,9,19
30,20,30,30,1,30,19,1,1,1,31,1,1,20,30
13,16,14,14,10,15,14,1,1,6,14,14,1,16,14
8,20,9,19,1,9,19,3,13,20,9,9,10,1,19
20,22,17,21,1,21,21,15,12,22,17,21,18,1,21
3,28,4,4,2,4,4,1,1,28,4,4,3,6,4
4,4,6,6,1,6,25,30,30,6,4,6,26,20,6
13,25,14,14,1,14,14,1,1,6,14,14,1,3,14
14,1,15,15,10,15,15,15,1,1,15,14,15,1,15
33,1,14,14,7,14,12,3,1,1,14,1,13,14,14
13,15,6,14,7,6,6,25,1,15,6,1,6,1,14
13,24,14,14,18,14,14,25,1,6,14,14,1,3,14
28,30,30,28,22,30,28,1,1,30,31,28,31,23,28
21,21,22,22,17,22,22,1,1,21,22,22,21,1,22
7,32,8,8,4,8,8,1,1,1,8,1,15,17,8
26,1,26,26,21,26,26,1,1,1,27,1,3,6,26
16,3,17,17,12,17,17,1,1,3,17,17,3,1,17
1,1,1,26,21,26,26,1,1,1,27,26,12,1,26
1,4,23,23,18,23,23,33,1,2,23,23,15,4,23
18,1,19,19,1,19,19,1,1,14,19,6,1,22,19
7,1,8,8,4,8,8,1,1,1,8,8,1,6,8
16,1,17,17,12,17,17,1,1,1,17,17,15,3,17
10,23,11,11,1,11,11,22,22,23,11,11,15,3,11
26,19,26,26,21,26,26,15,15,19,27,26,1,19,26
29,36,29,29,1,29,29,8,8,36,30,1,1,15,29
1,18,3,3,1,3,3,1,1,18,3,6,1,6,3
26,1,26,26,21,26,26,1,1,1,27,26,18,22,26
1,6,29,29,23,17,29,20,20,31,1,29,1,6,29
1,12,23,23,18,23,23,1,1,1,23,1,15,12,23
34,36,16,16,1,29,16,22,4,22,16,16,9,36,16
26,22,26,26,16,21,21,15,1,22,27,21,22,15,26
1,1,26,26,21,26,26,1,1,1,27,1,14,6,26
4,27,6,6,1,6,2,34,1,1,6,9,26,1,6
20,24,21,21,18,21,21,12,12,24,21,21,1,24,21
16,1,17,17,12,17,3,1,1,3,17,1,6,3,17
13,28,14,14,9,14,14,19,1,6,14,1,1,28,14
1,22,17,17,12,17,17,3,1,2,17,1,1,22,17
16,3,17,17,12,17,17,1,1,3,17,17,7,15,17
1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
7,1,8,8,4,8,8,1,1,1,8,8,1,3,8
4,33,6,6,1,26,6,20,20,33,6,6,27,33,6
7,1,8,8,4,8,8,1,1,1,8,8,22,1,8
16,13,17,17,12,17,17,1,1,13,17,17,9,1,17
26,22,26,26,21,26,9,16,22,16,27,26,10,19,26
13,25,14,14,9,14,14,28,28,25,14,1,15,3,1
1,1,18,18,1,18,18,1,1,1,18,18,15,1,18
3,16,4,4,1,4,4,1,1,16,4,4,16,1,4
1,15,26,26,21,26,26,1,1,15,27,26,6,3,26
20,3,21,21,16,21,21,1,1,3,21,21,1,3,21
26,1,26,26,21,26,26,1,1,1,27,1,25,1,26
1,36,6,14,27,33,14,31,36,31,6,1,35,15,6
1,1,21,21,16,21,21,1,1,1,21,21,1,3,21
4,6,19,6,23,6,22,31,32,1,19,29,30,20,6
16,1,17,17,12,17,17,1,1,1,17,1,1,3,17
7,32,8,8,4,8,30,1,1,1,8,8,31,1,8
1,18,20,20,12,20,17,1,1,1,20,20,18,15,20
26,15,26,26,21,26,26,1,1,15,27,26,15,1,26
20,1,21,21,16,21,21,1,1,1,21,21,1,3,21
22,15,23,23,4,23,23,1,1,2,23,23,15,6,23
13,30,14,14,9,14,14,16,1,6,14,1,21,1,14
33,26,14,14,9,14,14,1,1,1,14,14,1,3,14
1,18,1,17,12,17,31,33,21,18,32,1,32,1,17
13,19,14,14,13,18,18,25,25,19,14,1,19,1,14
1,1,5,5,1,5,5,1,1,1,2,1,1,27,5
26,1,26,26,21,26,26,1,1,1,27,1,25,1,26
26,1,26,26,21,26,26,1,1,1,27,26,1,12,26
13,1,14,14,18,14,14,1,1,1,14,14,24,19,14
26,1,26,26,21,26,26,1,1,1,27,26,1,3,26
11,15,12,12,7,12,12,18,12,15,12,1,1,3,12
7,1,8,8,4,8,8,1,1,1,8,8,1,29,8
1,1,21,21,1,5,21,1,1,1,21,21,1,3,21
4,5,6,6,1,6,5,10,14,5,6,6,5,1,6
14,15,15,15,1,15,15,1,1,15,15,15,1,3,15
1,22,26,26,1,26,26,1,22,1,27,1,22,15,26
3,15,4,4,2,4,4,1,16,15,4,4,1,6,4
19,13,20,20,15,12,20,1,18,13,20,12,13,1,20
13,25,14,14,19,4,14,16,1,6,14,15,4,25,14
23,1,24,24,19,24,24,1,1,1,24,24,24,1,24
16,18,21,17,12,21,21,12,12,22,17,17,18,3,21
11,1,12,12,7,12,12,1,1,1,12,12,1,6,12
30,9,30,30,1,14,21,30,1,9,31,30,15,22,30
13,28,14,14,9,14,14,1,1,6,14,14,15,3,1
23,1,24,24,1,24,24,1,1,1,24,13,15,3,24
1,1,26,26,21,26,26,1,1,19,27,26,24,1,26
1,1,21,21,16,21,21,1,1,1,21,21,1,3,21
1,1,26,26,21,26,26,1,1,1,27,26,15,3,26
3,1,4,4,2,4,4,1,1,1,4,4,1,15,4
26,1,26,26,21,26,26,1,1,1,27,1,1,31,26
4,6,5,5,1,5,5,20,20,6,5,5,1,6,5
13,1,14,14,9,14,14,1,1,1,14,1,1,22,14
19,10,20,20,15,8,20,3,6,22,20,1,6,3,20
22,3,23,23,1,23,23,18,1,2,23,1,3,15,23
34,1,33,33,27,14,33,1,1,1,35,34,1,15,33
4,6,11,11,1,11,11,13,13,6,11,1,13,6,11
26,1,26,26,21,26,26,1,1,1,27,26,15,3,26
26,1,26,26,21,26,26,1,1,1,27,26,15,32,26
12,1,13,13,8,13,13,1,1,1,13,1,1,17,13
22,24,14,23,1,12,23,2,1,1,14,14,15,23,23
25,15,25,25,1,25,25,33,34,25,26,25,15,11,25
1,1,14,14,18,9,17,1,1,1,14,14,24,10,14
2,1,26,26,21,24,3,1,1,1,27,26,3,18,26
20,1,21,21,18,21,21,1,19,24,21,21,22,24,1
26,28,6,26,1,26,26,3,1,28,6,6,6,18,26
10,1,11,11,6,11,11,1,1,1,11,11,3,1,11
13,12,14,14,6,14,11,18,18,12,14,1,12,1,14
16,12,17,17,12,17,17,31,1,12,17,17,1,3,17
26,28,1,26,21,26,26,1,1,1,27,26,1,32,26
13,1,14,14,9,14,14,1,1,1,14,14,3,1,14
11,1,12,12,7,12,12,1,1,1,12,1,3,31,12
22,1,23,23,18,23,23,1,1,1,23,23,1,6,23
13,32,14,14,1,14,14,25,1,1,14,14,1,3,14
7,9,21,21,1,21,21,33,33,9,21,21,9,33,21
16,18,3,3,12,11,17,6,6,18,3,3,18,12,3
13,21,14,14,13,18,14,19,1,1,14,14,19,3,14
17,1,18,18,13,18,18,15,1,15,18,1,1,15,18
26,4,26,26,21,26,26,15,15,4,27,26,15,1,26
1,1,14,14,9,14,14,1,1,1,14,14,1,3,14
34,8,33,33,1,33,33,6,6,8,35,34,1,6,33
1,1,8,8,4,8,8,1,1,9,1,8,1,15,8
13,1,14,14,18,14,23,1,1,1,14,14,1,22,14
12,1,13,13,1,8,13,1,1,1,13,13,9,1,13
22,1,23,23,18,23,23,1,1,1,23,23,14,15,23
34,4,33,33,27,33,33,1,1,4,35,34,6,3,33
19,1,20,20,15,20,20,1,1,1,20,1,31,20,20
13,24,14,15,10,15,23,16,1,1,15,15,16,24,14
26,22,26,26,21,26,26,3,3,22,27,26,22,15,26
7,9,14,8,1,14,14,27,19,9,14,14,9,27,14
16,1,17,17,12,6,17,1,1,1,17,17,6,1,17
7,1,8,8,4,8,8,1,1,1,8,8,1,22,8
13,24,14,14,18,14,14,1,1,6,14,14,15,24,1
1,15,24,24,19,14,24,1,1,1,24,24,15,1,24
20,19,21,21,1,21,21,6,6,19,21,1,19,1,21
14,16,14,14,10,15,15,1,1,6,14,1,16,1,14
18,10,19,19,14,19,19,1,1,20,9,19,10,1,19
20,18,21,21,16,21,21,12,18,19,21,21,1,19,21
13,1,14,14,9,14,14,1,1,1,14,1,1,24,14
7,1,8,8,4,14,8,1,1,1,8,1,1,6,8
16,1,17,17,9,17,14,1,1,1,17,17,15,1,17
2,18,3,3,1,3,3,1,1,18,3,3,1,22,3
22,19,8,8,18,8,23,1,1,1,8,8,24,19,8
14,16,14,14,10,14,15,1,1,16,14,14,16,1,14
1,6,23,6,18,6,23,32,1,32,23,23,6,32,23
18,20,9,9,1,9,19,1,1,20,9,19,20,6,9
1,26,14,14,9,14,14,1,1,1,14,14,1,3,14
3,4,29,29,1,29,8,18,18,31,4,4,15,30,4
12,1,13,13,8,13,13,1,1,1,13,13,1,15,13
4,21,6,20,15,20,20,20,20,21,6,6,21,8,6
29,1,1,29,1,29,29,1,13,15,30,1,1,25,29
8,15,9,9,1,9,9,6,1,1,9,1,1,3,9
22,1,23,23,18,23,23,1,1,1,23,23,1,15,23
11,3,12,12,7,12,12,6,18,3,12,1,1,3,12
20,19,21,21,1,21,21,1,1,19,21,1,1,3,21
1,1,26,26,21,26,26,1,1,1,27,1,1,15,26
1,16,14,15,10,15,15,1,1,15,15,14,15,1,15
1,13,9,12,7,12,17,20,20,13,9,12,10,6,12
1,33,23,23,18,23,23,1,1,33,23,1,15,1,23
1,1,21,21,16,21,21,1,1,1,21,1,1,3,21
2,28,21,26,21,8,26,3,28,22,3,1,3,22,26
1,19,26,26,21,26,26,1,1,19,27,1,33,1,26
1,32,8,8,14,30,19,1,1,1,8,8,31,1,8
1,1,14,14,9,14,14,1,1,1,14,14,1,30,14
1,1,13,13,8,13,13,1,1,1,13,13,1,3,13
1,12,21,21,16,21,21,3,12,3,21,1,1,3,21
1,18,21,21,1,11,21,1,1,1,21,1,12,1,21
8,16,9,9,1,9,9,20,6,16,9,9,1,16,9
13,16,14,14,10,14,15,1,1,16,14,14,1,16,14
4,1,6,6,1,6,6,1,1,20,6,6,1,21,6
11,1,12,12,7,12,12,1,1,18,12,1,1,15,12
1,19,26,26,13,26,18,1,1,19,27,26,19,1,26
7,1,8,8,4,8,8,1,1,1,8,8,1,18,8
3,1,4,4,2,4,4,1,1,1,4,4,1,14,4
1,1,3,3,1,3,3,1,1,1,3,3,1,6,3
33,1,14,14,9,14,14,1,1,1,14,14,1,25,14
1,3,17,17,12,17,17,1,1,2,17,17,22,24,17
13,28,14,14,9,14,14,1,1,28,14,14,1,24,14
12,20,13,13,1,13,13,21,1,1,13,13,10,18,13
22,1,23,17,18,23,23,33,1,1,2,31,18,33,23
22,3,23,23,18,23,23,18,1,2,23,23,17,22,23
23,18,24,24,12,24,17,22,22,18,24,17,18,28,24
10,1,11,11,1,11,11,1,1,1,11,11,1,3,11
2,18,3,3,12,3,3,1,1,18,3,1,18,1,3
13,1,14,14,6,14,19,1,1,1,14,1,18,28,14
19,1,20,20,15,20,20,1,1,1,20,20,1,22,20
23,15,24,24,19,24,24,28,1,1,1,24,15,1,24
13,1,14,14,9,14,14,1,1,1,14,1,1,16,14
1,16,24,24,1,24,24,1,1,25,1,18,1,15,24
14,1,15,14,1,15,15,1,1,1,15,15,15,1,15
13,1,14,14,15,17,23,1,1,1,14,14,1,4,14
7,1,8,11,1,23,8,1,1,1,8,8,12,1,8
1,20,6,6,14,6,6,1,1,20,6,1,1,20,6
22,1,23,23,1,23,23,1,1,1,23,23,1,3,23
16,19,17,17,6,17,17,22,22,19,17,17,19,1,17
1,1,14,14,9,14,14,1,1,1,14,1,15,16,1
26,1,1,26,21,26,26,1,1,1,27,26,1,3,26
22,3,23,23,18,14,23,22,1,2,23,23,3,6,23
13,35,14,14,9,14,14,28,1,1,14,14,1,6,14
23,15,24,24,19,24,24,1,1,15,24,24,15,1,24
20,3,21,21,16,21,21,1,1,1,21,21,1,3,21
1,1,33,33,27,33,33,1,1,1,35,34,23,1,33
26,1,26,26,21,26,26,1,1,1,27,26,1,25,26
23,14,24,24,19,24,13,20,14,20,24,1,1,14,24
23,22,24,24,1,24,24,19,22,19,24,24,1,15,24
22,1,23,23,18,23,23,1,1,1,23,23,1,15,23
4,18,6,6,1,6,6,20,13,18,6,6,1,3,6
13,16,14,14,9,14,14,1,1,6,14,1,3,1,14
1,15,12,14,9,14,14,1,1,15,6,1,13,12,14
16,1,17,17,6,17,17,1,12,3,17,17,12,1,17
1,21,17,20,15,17,20,1,1,18,20,17,18,1,20
4,1,15,6,10,15,15,26,1,15,15,6,1,15,15
1,1,18,18,13,18,18,1,1,1,18,18,1,6,18
1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
14,16,14,14,1,14,14,1,1,1,14,14,16,11,14
1,1,14,14,1,14,14,1,1,1,14,14,1,24,14
23,15,24,24,1,8,24,23,23,15,24,1,15,9,24
17,27,18,18,1,18,18,33,28,27,18,18,26,15,18
23,19,24,24,1,24,24,1,1,19,24,24,19,1,24
25,1,25,25,1,25,25,1,1,1,26,25,1,3,25
22,1,23,23,18,1,23,1,1,1,23,23,1,15,23
1,18,26,26,1,26,6,6,1,1,27,26,18,6,26
20,3,21,21,16,21,21,1,1,3,21,21,1,3,21
1,18,29,29,23,29,29,1,1,18,30,29,1,3,29
1,1,14,14,1,14,19,1,1,1,14,14,1,20,14
13,1,24,24,19,24,24,1,1,1,24,24,15,1,24
1,31,19,19,23,19,19,10,10,31,19,19,30,10,19
31,27,31,31,25,31,31,1,1,1,1,31,1,3,31
16,20,17,17,12,17,17,13,20,13,17,17,27,1,17
22,2,23,23,18,23,23,15,21,15,23,1,15,21,23
12,3,13,13,8,13,13,20,20,13,13,13,1,20,13
13,1,14,14,9,14,14,1,1,1,14,1,1,3,14
11,18,12,12,7,12,12,1,1,18,12,12,1,3,12
20,1,21,21,16,21,21,1,1,1,1,1,1,3,21
16,1,17,17,12,17,17,1,1,3,17,1,1,3,17
26,22,26,26,1,21,21,1,1,22,27,26,22,3,26
7,3,8,8,4,8,8,1,1,3,8,8,3,6,8
26,15,26,26,21,26,26,1,1,1,27,26,22,1,26
1,28,14,14,9,14,14,1,1,6,14,1,1,28,14
22,24,14,14,1,14,14,25,1,1,14,6,22,24,14
7,1,3,3,4,3,8,1,1,1,3,1,9,1,3
1,1,17,17,12,18,17,1,1,1,1,17,22,1,17
18,13,19,19,1,19,19,1,1,13,19,1,1,3,19
2,8,3,3,3,3,3,33,8,33,3,21,1,8,3
1,1,28,28,22,28,28,1,1,1,29,28,1,6,28
22,1,23,23,18,23,23,1,1,1,23,23,1,6,23
7,1,8,8,4,8,8,1,1,1,8,8,1,15,8
3,28,4,4,1,4,4,9,1,1,4,4,9,28,4
13,1,14,14,19,14,24,1,1,1,14,1,15,25,1
1,25,3,3,19,14,30,1,19,25,3,3,25,6,3
20,1,21,21,16,21,21,1,1,1,21,21,1,3,21
7,32,8,8,4,8,8,1,1,1,8,1,1,32,8
11,18,12,12,7,12,12,1,12,18,12,12,1,18,12
22,9,23,23,4,23,27,32,32,24,8,1,9,32,23
20,28,21,21,16,21,21,1,1,28,21,21,1,15,21
16,9,17,17,12,17,17,13,5,13,17,17,1,3,17
23,1,24,24,19,24,24,1,1,1,24,24,15,1,24
4,18,6,6,1,6,6,3,10,18,6,1,1,3,6
13,1,14,14,9,14,14,1,1,1,14,14,1,3,14
1,25,14,14,19,14,24,1,1,1,14,1,25,1,14
18,6,19,19,14,19,19,1,5,6,19,1,1,6,19
16,1,17,17,12,17,17,1,3,22,17,17,1,3,17
10,18,29,11,6,11,11,22,22,18,11,11,18,3,11
7,9,28,8,1,8,28,1,34,9,29,32,29,1,8
29,13,3,29,23,3,29,1,13,3,1,29,30,1,3
16,18,1,17,7,17,12,1,12,18,12,12,18,12,12
13,35,14,14,9,14,14,1,1,35,14,14,1,3,14
1,1,29,29,23,29,29,1,1,1,30,1,30,6,1
1,16,14,14,9,14,3,1,1,16,14,14,3,16,14
26,1,26,26,21,26,26,1,1,1,27,26,1,15,26
7,1,8,8,4,8,8,1,1,30,8,1,15,1,8
4,21,6,6,1,6,6,20,20,21,6,6,1,3,6
13,26,14,14,6,14,14,1,1,1,14,14,1,12,14
11,18,12,12,7,12,12,3,1,18,12,12,15,3,12
1,6,9,9,14,6,19,20,20,10,6,1,1,20,9
22,28,23,23,18,23,23,1,1,2,23,23,15,1,23
11,13,31,31,7,31,12,1,1,13,32,1,13,1,31
1,18,21,21,16,3,21,1,1,18,21,21,18,1,21
13,1,14,14,9,14,14,1,1,1,14,14,1,3,14
11,22,12,12,7,12,12,1,22,18,12,12,1,34,12
11,28,12,12,7,19,12,22,18,22,12,12,25,33,12
2,1,3,3,1,3,3,1,1,1,3,1,1,23,3
14,21,14,15,1,14,15,12,1,1,15,15,16,21,14
2,1,17,17,12,17,17,1,1,1,17,17,3,1,17
23,15,24,24,19,24,24,1,1,1,24,24,13,1,24
20,21,21,21,6,20,20,12,12,22,20,20,21,12,21
1,3,31,31,1,31,31,1,24,3,32,3,1,15,31
8,1,9,9,1,9,9,1,1,1,9,9,1,20,9
7,1,8,8,4,8,8,1,1,1,8,1,1,3,8
26,15,26,26,21,26,14,1,1,1,27,26,15,1,26
1,28,3,26,21,26,8,22,22,28,3,1,3,22,26
11,1,12,12,1,12,12,1,1,21,12,12,1,22,12
29,8,29,29,23,29,29,36,1,1,1,1,8,12,29
29,1,29,29,23,29,29,1,1,1,30,29,1,3,29
16,1,17,17,12,17,17,12,1,12,17,1,3,1,17
23,1,24,24,1,24,24,1,1,1,24,24,15,3,24
2,1,3,3,1,3,3,1,1,1,3,29,18,1,3
7,1,8,8,4,8,8,1,1,1,8,8,15,1,8
26,1,26,26,21,26,26,1,1,1,27,26,1,15,26
1,1,14,14,9,14,14,1,1,1,14,21,15,3,1
7,1,8,8,4,8,8,1,1,1,8,8,1,3,8
4,22,3,6,16,3,25,21,1,3,6,3,26,6,3
16,1,17,17,12,17,17,1,1,1,17,17,1,3,17
4,21,6,6,15,6,6,20,1,20,6,6,21,13,6
7,1,8,8,4,8,8,1,1,1,8,1,1,22,8
26,18,26,26,4,26,26,3,22,18,27,26,15,9,26
2,18,3,3,12,3,17,1,1,18,3,3,18,12,3
26,22,26,26,21,3,26,1,22,1,27,26,3,15,26
1,1,26,26,21,26,26,1,1,1,27,26,1,24,26
29,10,29,29,23,9,29,6,20,10,30,29,10,18,29
20,24,21,21,16,21,21,19,1,1,21,21,1,24,21
16,13,17,17,12,17,17,1,1,13,17,12,13,6,17
1,1,3,3,1,3,30,1,1,22,3,3,19,1,3
26,1,26,26,21,26,26,1,1,1,27,26,1,15,26
7,22,8,8,1,8,21,1,19,22,8,21,22,1,8
17,1,18,18,13,18,18,1,1,1,18,18,1,15,18
21,1,22,22,1,22,22,1,1,1,22,1,1,3,22
13,6,14,14,10,14,14,31,1,1,14,1,35,16,14
29,20,29,29,14,19,29,6,6,20,30,29,1,20,29
12,6,13,13,8,13,13,21,1,1,13,1,1,20,13
26,33,26,26,21,26,26,1,1,33,27,1,1,3,26
13,28,14,14,21,14,14,16,1,6,14,26,1,28,14
17,19,14,14,1,14,21,1,1,6,14,1,19,9,14
2,22,3,3,1,3,3,18,18,22,3,3,1,25,3
1,6,26,26,21,26,26,15,6,35,27,6,6,15,26
23,16,24,24,19,24,24,3,3,19,24,24,15,1,24
19,1,20,20,15,4,20,1,1,1,20,1,24,18,20
12,20,13,13,1,13,13,1,20,6,13,13,6,1,13
26,1,1,26,1,26,14,1,1,1,27,26,15,1,26
4,20,6,6,27,6,6,10,10,20,6,6,35,1,6
1,21,19,19,1,19,19,13,1,1,1,19,21,1,19
17,24,18,18,1,18,18,13,20,24,18,1,13,1,18
13,22,26,26,21,26,26,1,1,22,27,1,15,22,26
1,28,14,14,9,14,14,1,1,6,14,1,1,10,14
1,36,6,6,1,6,6,20,20,36,6,6,35,1,6
26,1,26,26,21,26,26,1,1,1,27,1,19,1,26
26,1,26,26,21,26,26,1,1,1,27,26,14,1,26
1,18,11,11,6,11,11,3,1,18,11,11,18,20,11
23,15,24,24,19,14,14,1,1,15,24,1,15,1,24
1,1,15,15,10,15,15,1,1,1,15,15,1,6,15
1,1,26,26,21,26,26,1,1,1,27,26,18,1,26
13,28,14,14,9,14,14,1,1,6,14,14,1,28,14
16,3,17,17,12,17,17,13,12,3,17,17,3,1,17
14,1,15,15,15,15,15,1,1,1,15,15,1,25,15
22,14,23,23,18,23,23,21,1,2,23,17,1,14,23
20,1,21,21,16,21,21,1,1,1,21,21,1,3,21
20,3,21,21,15,21,21,13,18,13,21,21,15,21,21
7,32,8,8,4,8,8,1,1,32,8,8,1,15,8
16,1,17,17,12,17,17,22,22,3,17,17,15,3,17
22,1,23,23,18,23,3,1,1,1,23,23,1,3,23
22,1,23,23,18,23,23,1,1,1,23,23,15,22,23
1,24,21,21,16,21,3,1,1,24,21,21,24,3,21
22,3,23,23,18,14,3,9,1,1,23,23,15,3,23
26,1,26,26,1,26,26,1,1,1,27,1,3,1,26
29,1,29,29,23,29,29,1,1,1,30,29,1,36,29
1,19,13,13,1,6,13,1,21,19,13,13,1,28,13
3,1,4,4,1,4,4,1,1,1,4,4,1,25,4
20,1,21,21,16,21,21,1,1,1,21,21,1,3,21
1,1,14,14,18,14,14,1,1,1,14,14,1,9,14
7,1,8,8,1,8,8,1,1,1,8,1,16,1,8
22,25,23,23,18,23,23,1,1,25,23,23,15,25,23
1,18,3,17,1,3,3,19,13,18,3,3,18,19,3
16,3,17,17,15,24,3,1,1,1,17,17,1,3,17
22,24,14,23,18,14,23,16,1,24,2,14,15,23,23
20,1,21,21,16,21,21,1,1,1,21,21,1,3,21
13,1,14,14,10,14,14,1,1,1,14,13,1,23,14
1,30,21,21,22,28,28,19,30,19,21,21,19,30,21
7,28,8,8,1,14,8,1,1,28,8,1,27,1,8
26,1,26,26,21,26,26,1,1,1,27,26,3,6,26
2,12,3,3,1,3,11,1,1,12,3,3,12,18,3
4,9,6,6,4,6,6,20,20,9,6,6,1,9,6
23,15,24,24,19,14,24,1,25,18,1,24,15,1,24
1,24,24,24,1,24,24,15,15,24,24,1,15,24,24
22,1,23,23,18,23,23,1,1,1,23,1,1,15,23
22,1,23,23,18,23,23,1,1,1,23,1,1,22,23
1,32,8,8,4,8,8,1,1,32,8,8,18,1,8
31,1,31,31,25,31,31,1,1,1,32,31,6,3,31
18,1,1,19,14,19,19,1,10,20,1,1,1,3,19
11,13,1,12,7,12,12,1,1,1,12,12,6,1,12
13,1,14,14,9,14,14,1,1,1,14,14,1,18,14
1,16,14,14,1,14,15,1,16,1,14,15,16,1,14
13,1,14,14,9,14,14,1,1,1,14,14,15,3,1
23,13,24,24,1,24,24,20,15,1,24,24,12,13,24
13,1,14,14,9,14,14,1,1,1,14,1,1,3,14
13,16,14,14,10,14,14,1,1,16,14,1,1,6,14
23,1,24,24,19,24,24,1,1,1,24,1,15,1,24
22,1,23,23,18,23,23,1,1,1,23,23,1,23,23
23,15,24,24,19,24,24,1,18,15,24,24,15,6,24
13,28,14,14,21,14,26,1,1,6,14,1,1,28,14
2,21,3,3,15,6,20,1,1,1,3,1,22,6,3
22,1,23,23,27,23,23,1,1,1,23,23,1,3,23
20,1,21,21,16,21,21,1,1,1,21,21,1,3,21
1,1,5,5,1,5,5,1,1,2,5,5,1,6,5
26,25,26,26,19,26,26,24,24,25,27,26,25,3,26
7,1,8,8,1,8,8,1,1,1,8,8,1,15,8
13,1,14,14,9,14,14,1,1,1,14,14,1,9,14
9,1,10,10,5,10,10,1,1,5,10,10,3,15,10
1,5,29,5,1,29,5,8,1,31,5,1,5,1,29
20,1,21,21,25,16,31,1,1,1,21,21,22,33,1
26,23,26,26,1,26,26,15,15,23,27,1,15,19,26
2,12,3,3,1,3,3,18,22,18,3,3,12,1,3
20,28,21,21,21,21,21,8,28,8,21,21,27,1,21
26,1,26,26,1,26,26,1,1,1,27,1,3,15,26
13,1,14,14,9,14,14,1,1,1,14,14,1,6,14
7,6,8,6,1,8,6,1,1,1,8,8,6,3,8
16,1,1,17,1,21,15,1,1,1,14,14,18,3,14
13,16,14,14,10,14,14,1,1,16,14,14,1,16,14
26,12,26,26,6,26,26,13,12,13,27,26,12,6,26
20,1,26,26,16,26,26,1,1,1,27,26,3,4,26
13,1,14,14,9,14,14,1,1,1,14,14,1,3,14
4,3,6,6,14,6,6,20,1,1,6,6,20,3,6
28,30,14,14,1,14,14,25,25,30,14,14,29,19,14
20,24,21,21,18,21,21,1,19,24,21,1,6,24,21
13,1,14,14,1,14,14,1,1,1,14,14,1,12,14
1,24,8,8,4,21,8,16,6,20,8,8,1,16,8
13,1,14,14,9,14,14,1,1,1,14,14,1,12,14
22,1,23,23,18,23,23,1,1,1,23,11,1,6,23
30,32,17,17,12,17,17,24,24,18,31,17,31,1,17
26,1,26,26,1,26,26,1,1,1,1,26,22,3,26
20,1,21,21,1,21,21,1,1,1,21,21,1,9,21
13,25,14,14,19,14,24,1,1,25,14,14,25,1,14
31,18,31,31,25,17,31,12,18,33,1,1,18,1,31
20,9,21,21,4,21,8,33,33,9,21,21,9,1,21
13,1,23,23,18,23,23,1,1,1,23,1,15,3,23
2,18,3,3,12,3,3,1,1,18,3,1,18,1,3
10,18,11,11,6,11,11,1,1,18,11,11,27,18,11
7,1,8,8,4,8,8,1,1,1,8,8,1,32,8
26,1,1,26,21,26,26,1,1,1,27,26,1,24,26
11,31,12,12,7,12,29,1,1,31,12,12,1,31,12
13,23,14,14,9,14,14,1,1,6,14,1,15,6,1
1,31,6,29,27,6,6,36,31,36,6,6,35,19,6
26,15,26,26,21,26,26,18,18,15,27,1,1,15,26
1,32,23,23,18,23,23,21,1,2,23,23,1,15,23
26,1,26,26,21,26,26,1,1,1,27,26,1,3,26
1,15,21,21,16,7,13,14,22,14,14,24,14,15,21
2,13,3,3,12,3,3,18,1,1,3,1,19,18,3
17,18,18,18,12,18,18,15,22,28,18,18,18,15,18
26,1,1,26,21,26,26,1,1,1,27,26,9,3,26
30,1,30,30,1,30,30,1,1,1,31,30,1,15,30
1,18,21,3,16,21,17,3,3,18,21,21,3,18,21
1,4,9,9,1,9,9,25,25,10,4,1,4,6,9
22,1,23,23,18,23,23,1,1,1,23,23,13,12,23
1,1,15,15,10,15,15,1,1,1,15,15,1,15,15
19,1,20,20,15,20,20,1,1,1,20,1,1,3,20
1,1,15,15,1,15,15,1,1,1,15,15,1,15,15
12,21,13,13,1,13,13,1,1,21,13,13,1,21,13
15,1,16,16,1,16,16,1,1,1,16,16,1,18,16
1,8,1,7,14,7,19,31,1,8,1,9,8,15,19
20,1,21,21,16,17,21,1,1,1,21,1,18,1,21
26,15,26,26,21,26,26,1,1,1,27,26,15,1,26
13,1,14,14,9,14,14,1,1,1,14,14,15,18,1
13,1,14,14,9,14,14,1,1,1,14,14,6,1,14
7,1,8,8,1,8,8,1,1,1,8,8,1,22,8
